NAME	cluster dominant cell type	supercluster for LDSC-SEG	X	Y
1562	CD4+ Treg cell	NK/T	8.161360939015395	-4.780259588812982
1563	CD4+ T cell	NK/T	4.934818205567483	-4.156295744333529
1564	CD4+ T cell	NK/T	6.297706204957297	-1.6807003687352953
1565	CD8+ CXCR4+ T cell	NK/T	5.3227095601339895	-3.313537629392985
1566	CD4+ T cell	NK/T	5.5189213771359045	-3.836238015764037
1567	CD4+ T cell	NK/T	6.870268675930775	-2.927375121953129
1568	CD16+ monocyte	monocyte/macrophage	-9.166272484370536	-4.851985097094879
1569	CD4+ T cell	NK/T	7.002213832427632	-2.076519687360246
1570	CD4+ T cell	NK/T	7.150654033046751	-1.8699768672373134
1571	CD4+ T cell	NK/T	-8.960200830446194	-11.937637910013356
1572	CD16+ NK cell	NK/T	2.913461227956155	-6.734757479926962
1573	CD16+ monocyte	monocyte/macrophage	-9.152024034291351	-4.862716682923516
1574	CD16+ NK cell	NK/T	2.9138672735013755	-6.702854727883805
1575	CD4+ T cell	NK/T	7.028630627996715	-3.3637943412739384
1576	CD4+ Treg cell	NK/T	8.538602123484784	-4.588625564615546
1577	CD16+ monocyte	monocyte/macrophage	-8.978101808914092	-4.9899110530551924
1578	CD4+ T cell	NK/T	6.305466751013858	-2.7142685709824947
1579	CD4+ Treg cell	NK/T	3.7503468344573503	-3.816949784304964
1580	CD4+ T cell	NK/T	7.616111346706705	-1.9711579019137093
1581	CD8+ CXCR4+ T cell	NK/T	5.187362639507275	-4.223587230707853
1582	CD8+ PD1+ T cell	NK/T	3.3534469349878733	-3.4216422202859205
1583	CD8+ CXCR4+ T cell	NK/T	5.451768135785017	-4.05874011945353
1584	CD4+ Treg cell	NK/T	8.681009558012947	-4.642036795241357
1585	CD4+ T cell	NK/T	5.6187814180925875	-3.6978140854285493
1586	B cell	B lineage	-10.074271348196444	-11.913598463373233
1587	CD4+ T cell	NK/T	6.953170306822912	-3.110553452991231
1588	CD4+ T cell	NK/T	7.023321593516237	-3.568276580629339
1589	CD4+ T cell	NK/T	7.316016138352008	-2.912957443676041
1590	CD16+ monocyte	monocyte/macrophage	-9.248658421635026	-4.4587972031203496
1591	CD16+ monocyte	monocyte/macrophage	-9.288827016374468	-4.516553072971645
1592	CD4+ T cell	NK/T	6.239089870999214	-2.7647677064725498
1593	CD8+ GNLY+ T cell	NK/T	2.555193994546007	-5.618330546353441
1594	CD8+ CXCR4+ T cell	NK/T	4.845723863107519	-4.061412820945446
1595	CD16+ monocyte	monocyte/macrophage	-8.99007552824626	-4.924304292360795
1596	CD16+ monocyte	monocyte/macrophage	-9.101558647503445	-4.766756527741276
1597	CD4+ T cell	NK/T	6.885903289441871	-1.9306577787865424
1598	CD8+ CXCR4+ T cell	NK/T	5.077826466718512	-3.918608675295645
1599	CD4+ T cell	NK/T	6.329315183456818	-1.7007696467150661
1600	CD4+ T cell	NK/T	7.243360302530326	-0.658420252095183
1601	B cell	B lineage	1.8450929594404324	-16.658419399129613
1602	prostate cancer cell	prostate cancer	8.271884187423609	9.408335836281768
1603	prostate cancer cell	prostate cancer	8.306851945619597	9.37857779621549
1604	prostate cancer cell	prostate cancer	8.383957181392255	9.495753157511178
1605	prostate cancer cell	prostate cancer	8.338359798901	9.4680735818337
1606	prostate cancer cell	prostate cancer	8.371169427731365	9.571641607934575
1607	prostate cancer cell	prostate cancer	8.37528607830592	9.386089888148167
1608	prostate cancer cell	prostate cancer	8.390464492970139	9.61005772316043
1609	prostate cancer cell	prostate cancer	8.223223151725959	9.48689670088904
1610	prostate cancer cell	prostate cancer	8.309613741346952	9.401737599036418
1611	prostate cancer cell	prostate cancer	8.402755218447266	9.505866187312233
1612	prostate cancer cell	prostate cancer	8.272996731320072	9.402055085341123
1613	prostate cancer cell	prostate cancer	8.30397127002355	9.556902639166083
1614	prostate cancer cell	prostate cancer	8.280027016466127	9.543802271958898
1615	prostate cancer cell	prostate cancer	8.324730632046737	9.442291962764958
1616	prostate cancer cell	prostate cancer	8.31683229648049	9.42955814374146
1617	prostate cancer cell	prostate cancer	8.397113925167599	9.363767349718138
1618	prostate cancer cell	prostate cancer	8.403921638406507	9.452197370767925
1619	prostate cancer cell	prostate cancer	6.7872494757820485	3.0470223600824116
1620	prostate cancer cell	prostate cancer	8.34066612578722	9.474725300219644
1621	prostate cancer cell	prostate cancer	8.424496243325814	9.49096045540651
1622	prostate cancer cell	prostate cancer	8.217545888255621	9.287526667227924
1623	prostate cancer cell	prostate cancer	8.365042893070624	9.454314249146172
1624	CD4+ T cell	NK/T	7.283464040224235	-2.9720245016073803
1625	CD4+ T cell	NK/T	7.937959530871127	-1.6650528706242615
1626	CD8+ CXCR4+ T cell	NK/T	5.087157655452015	-5.809367278641783
1627	plasmablast	B lineage	-6.2912503031459135	-11.405451713537081
1628	CD14+ monocyte	monocyte/macrophage	-4.38639484144485	-0.3724195911569017
1629	CD16+ NK cell	NK/T	3.1396110106677284	-6.672136031894203
1630	CD16+ NK cell	NK/T	3.139352098449536	-6.869344297608837
1631	CD4+ Treg cell	NK/T	8.337397202051305	-4.877871224313585
1632	B cell	B lineage	-8.344529893498695	-11.813506917154928
1633	plasmablast	B lineage	-6.062757292554849	-11.383899740995645
1634	CD16+ monocyte	monocyte/macrophage	-9.054722254757309	-4.701234878161804
1635	CD8+ GNLY+ T cell	NK/T	3.811410082854907	-5.727615981104266
1636	CD14+ monocyte	monocyte/macrophage	-4.603849324980594	-0.2702050595435501
1637	plasma cell	B lineage	2.2617663931087355	-16.780785300696287
1638	CD16+ monocyte	monocyte/macrophage	-9.029363095924406	-4.949935867208828
1639	CD8+ GNLY+ T cell	NK/T	3.2937040011052607	-5.850598073317441
1640	plasmablast	B lineage	-5.841256581475512	-11.505500644088745
1641	plasmablast	B lineage	-5.719707473200786	-11.635604948294135
1642	CD16+ monocyte	monocyte/macrophage	-9.059257051255184	-4.746653296234209
1643	CD8+ CXCR4+ T cell	NK/T	4.938857748772735	-6.05752132243143
1644	CD14+ monocyte	monocyte/macrophage	-5.0267769901776544	-0.22991794196462
1645	CD8+ CXCR4+ T cell	NK/T	4.275542812099063	-5.486192836933952
1646	CD8+ CXCR4+ T cell	NK/T	4.175878107661609	-5.527692413152353
1647	CD4+ T cell	NK/T	4.582815469592578	-4.813685201914649
1648	plasmablast	B lineage	-6.018034240926383	-11.351211727718692
1649	plasmablast	B lineage	-6.066060605019997	-11.288998056977679
1650	CD8+ CXCR4+ T cell	NK/T	4.785036338044711	-4.914482392025121
1651	CD8+ PD1+ T cell	NK/T	3.3226165359817745	-4.013382863459832
1652	CD16+ monocyte	monocyte/macrophage	-9.314844473827291	-4.323843314198977
1653	CD14+ monocyte	monocyte/macrophage	-4.057791981768154	-0.8722958200214223
1654	CD4+ T cell	NK/T	7.880868843030762	-2.475794758477721
1655	CD4+ T cell	NK/T	7.5807073142306605	-3.568240884028832
1656	CD14+ monocyte	monocyte/macrophage	-4.552423107373059	-0.2396327214796965
1657	CD16+ monocyte	monocyte/macrophage	-9.056648150845717	-4.800347685862981
1658	CD14+ monocyte	monocyte/macrophage	-4.275870644389289	-0.4828767309018094
1659	CD16+ monocyte	monocyte/macrophage	-9.167438002282172	-4.615314982162845
1660	CD4+ T cell	NK/T	7.453419646488765	-2.1682592324839627
1661	CD14+ monocyte	monocyte/macrophage	-4.32217537227818	-0.3604353431074454
1662	CD4+ T cell	NK/T	8.05561120800704	-2.3834621938247653
1663	plasmablast	B lineage	-6.017938997580483	-11.33007875610228
1664	CD14+ monocyte	monocyte/macrophage	-4.023589226728642	-1.0808253904547966
1665	CD14+ monocyte	monocyte/macrophage	-4.774815671637006	-0.38842733723572875
1666	CD16+ monocyte	monocyte/macrophage	-9.150540397619627	-4.153547478340748
1667	CD14+ monocyte	monocyte/macrophage	-4.709235430649767	-0.21875751864498105
1668	CD16+ monocyte	monocyte/macrophage	-9.263122924723728	-4.605817152688719
1669	plasmablast	B lineage	-5.884313360847584	-11.426040855029681
1670	CD8+ GNLY+ T cell	NK/T	3.7527250589191277	-6.484603673123228
1671	CD14+ monocyte	monocyte/macrophage	-4.318312745612051	-0.2606247273397071
1672	plasma cell	B lineage	0.9573271421049132	-16.788555914826485
1673	plasma cell	B lineage	2.1714901221929597	-16.638473501555776
1674	CD14+ monocyte	monocyte/macrophage	-5.061079929876262	-0.2739502926130146
1675	CD4+ T cell	NK/T	7.752164088165023	-1.8047310661438813
1676	CD8+ GNLY+ T cell	NK/T	3.982500282425066	-5.812926751592846
1677	plasmablast	B lineage	-5.905113000941407	-11.596764526409679
1678	CD8+ CXCR4+ T cell	NK/T	4.912104950769742	-5.730844833366852
1679	CD8+ CXCR4+ T cell	NK/T	4.434099985278319	-5.416820075464251
1680	CD8+ GNLY+ T cell	NK/T	4.432125410296883	-5.995492156847195
1681	CD8+ CXCR4+ T cell	NK/T	5.16115420086433	-5.837618436211663
1682	CD8+ GNLY+ T cell	NK/T	4.060183474626955	-6.212435704626763
1683	CD14+ monocyte	monocyte/macrophage	-5.512424668001008	-0.2528695800158782
1684	macrophage	monocyte/macrophage	-3.1616061225508787	-2.5876895486214426
1685	CD8+ CXCR4+ T cell	NK/T	4.302600966143806	-5.812473896743873
1686	plasmablast	B lineage	-6.322657221713267	-11.365373590088288
1687	CD4+ T cell	NK/T	7.841876837278817	-2.5724620649906784
1688	CD8+ CXCR4+ T cell	NK/T	4.864790437815506	-5.553894203688099
1689	CD8+ GNLY+ T cell	NK/T	4.199059868053787	-6.113300266051251
1690	CD16+ NK cell	NK/T	3.1598648611102633	-6.746538910279066
1691	CD8+ CXCR4+ T cell	NK/T	4.438393619688554	-5.903212649639437
1692	CD4+ T cell	NK/T	7.860205128031905	-2.771717062886463
1693	plasmablast	B lineage	-5.792669447571838	-11.500660634575036
1694	CD16+ NK cell	NK/T	3.233232025031986	-6.789034713403252
1695	CD8+ CXCR4+ T cell	NK/T	5.081085370983595	-5.83265756830296
1696	plasmablast	B lineage	-6.089496102219758	-11.429049597395998
1697	CD14+ monocyte	monocyte/macrophage	-5.015708789568563	-0.23819113998425423
1698	CD16+ monocyte	monocyte/macrophage	-9.143188714144236	-4.773874079164029
1699	CD4+ T cell	NK/T	6.881167170009126	-1.757648330715596
1700	CD16+ monocyte	monocyte/macrophage	-9.00867577642435	-4.965575459869861
1701	CD8+ CXCR4+ T cell	NK/T	5.022420077148791	-6.046522882499625
1702	CD4+ T cell	NK/T	8.53432295929656	-4.001018485723295
1703	CD8+ CXCR4+ T cell	NK/T	4.9424207727917615	-5.316406050954665
1704	CD4+ T cell	NK/T	7.660010735477205	-3.162242494958455
1705	plasmablast	B lineage	-5.924028243192139	-11.434682128230373
1706	CD8+ GNLY+ T cell	NK/T	5.170384718049679	-3.835724271331396
1707	plasma cell	B lineage	0.9909766928742723	-16.78651799581789
1708	CD8+ GNLY+ T cell	NK/T	4.206048009094559	-5.8355191852347
1709	CD14+ monocyte	monocyte/macrophage	-4.619530133382379	-0.21532524826678334
1710	plasmablast	B lineage	-5.886946316790191	-11.537086788928914
1711	CD16+ NK cell	NK/T	3.3029946144433127	-6.637057994553805
1712	CD4+ T cell	NK/T	6.828382990881118	-2.1042864332298485
1713	CD4+ T cell	NK/T	6.694874804549096	-2.845376945300411
1714	CD4+ T cell	NK/T	6.387176373972258	-3.5855158257979327
1715	CD14+ monocyte	monocyte/macrophage	-3.9733098129977447	-1.0086764781585276
1716	CD14+ monocyte	monocyte/macrophage	-4.580505799634281	-0.35258061567826937
1717	plasma cell	B lineage	1.038025470440859	-16.73850931149205
1718	CD16+ monocyte	monocyte/macrophage	-9.225867598507294	-4.198556723261127
1719	CD16+ monocyte	monocyte/macrophage	-9.230132969293996	-4.254868864480162
1720	macrophage	monocyte/macrophage	-3.1620774485405874	-2.5884178179403623
1721	CD4+ Treg cell	NK/T	4.576759923322871	-4.814185624368106
1722	CD4+ T cell	NK/T	6.893300301188205	-3.5907390374555996
1723	CD14+ monocyte	monocyte/macrophage	-4.224155430293721	-0.5389291852992519
1724	CD8+ CXCR4+ T cell	NK/T	5.005350025490783	-5.92388139764441
1725	CD14+ monocyte	monocyte/macrophage	-3.3763082977401315	-2.4478434579438146
1726	CD4+ T cell	NK/T	8.112474921698208	-4.254709897529398
1727	plasma cell	B lineage	2.093307585860591	-16.64524517973652
1728	CD8+ CXCR4+ T cell	NK/T	4.77027175280474	-5.311771883311535
1729	macrophage	monocyte/macrophage	-3.200600267969741	-2.54275680468319
1730	CD4+ T cell	NK/T	7.660509836629722	-3.1590274807080503
1731	CD4+ Treg cell	NK/T	8.263030069382557	-4.645703729986651
1732	CD14+ monocyte	monocyte/macrophage	-4.439973310556451	-0.29589995745809583
1733	CD8+ CXCR4+ T cell	NK/T	4.887862957094439	-5.0064005017660556
1734	CD4+ T cell	NK/T	7.24744553482053	-1.2610679695252842
1735	CD16+ monocyte	monocyte/macrophage	-9.152768424065961	-4.145643234596241
1736	CD4+ T cell	NK/T	7.605737301742852	-2.4128438388778424
1737	CD4+ Treg cell	NK/T	8.722955803040753	-4.506218038326672
1738	B cell	B lineage	-8.63787399744618	-12.038167778894739
1739	CD8+ CXCR4+ T cell	NK/T	3.688445687541772	-4.2637255277208315
1740	CD8+ GNLY+ T cell	NK/T	-8.25177252235772	-4.245518379388717
1741	CD8+ CXCR4+ T cell	NK/T	5.277331052015226	-5.285317020397424
1742	B cell	B lineage	-9.000071409064645	-12.183891621009433
1743	CD4+ Treg cell	NK/T	8.497010693960855	-4.4983947778266336
1744	CD4+ T cell	NK/T	7.79251122857407	-2.1958679308532405
1745	CD14+ monocyte	monocyte/macrophage	-3.9580861946554355	-1.1180414358793092
1746	CD8+ CXCR4+ T cell	NK/T	5.036760774612833	-4.1894241401496455
1747	CD4+ T cell	NK/T	7.274863696968579	-3.673313844102569
1748	CD14+ monocyte	monocyte/macrophage	-4.018144934630915	-0.9940714222517217
1749	CD4+ T cell	NK/T	6.805816847456395	-3.2858773654446254
1750	CD4+ T cell	NK/T	7.520164089248882	-2.855398321596022
1751	plasma cell	B lineage	0.977783736170353	-16.74878379744394
1752	CD8+ CXCR4+ T cell	NK/T	6.779182525480319	-2.4354838667035197
1753	CD14+ monocyte	monocyte/macrophage	-5.000517607829394	-0.2530851797390097
1754	CD16+ monocyte	monocyte/macrophage	-9.038897920287754	-4.944811507085917
1755	CD4+ T cell	NK/T	7.4215632148903605	-3.4890975856140627
1756	CD16+ monocyte	monocyte/macrophage	-9.250685062108428	-4.369101790486376
1757	plasma cell	B lineage	2.1595851982431955	-16.714889649941636
1758	CD16+ NK cell	NK/T	3.3243267290401577	-6.683944529467237
1759	CD4+ T cell	NK/T	8.017937808190338	-2.706068305524277
1760	CD8+ CXCR4+ T cell	NK/T	4.698643841720525	-5.673830835753847
1761	CD16+ monocyte	monocyte/macrophage	-9.157394180159274	-4.170654083468126
1762	CD14+ monocyte	monocyte/macrophage	-4.143795925089055	-0.5215591377868956
1763	plasmablast	B lineage	-5.874209198430727	-11.474458888890553
1764	CD4+ Treg cell	NK/T	8.479459217576037	-4.745301183694926
1765	CD16+ monocyte	monocyte/macrophage	-9.030168369610573	-4.037194798310471
1766	CD14+ monocyte	monocyte/macrophage	-7.375692106969308	-4.204318194913074
1767	B cell	B lineage	-8.927193015549296	-12.141488572478144
1768	CD8+ CXCR4+ T cell	NK/T	5.3373593660573935	-5.442704783743988
1769	CD16+ monocyte	monocyte/macrophage	-9.11130517163062	-4.698434149842543
1770	CD8+ CXCR4+ T cell	NK/T	5.081389128134593	-5.786440305165257
1771	CD16+ monocyte	monocyte/macrophage	-9.057895340645691	-4.906089878486947
1772	CD4+ T cell	NK/T	7.102375278964279	-1.9917467835176006
1773	CD4+ T cell	NK/T	7.938624824611419	-2.3704852438090995
1774	CD4+ Treg cell	NK/T	8.402540216482018	-4.633836651647906
1775	CD16+ NK cell	NK/T	2.889726942065659	-6.775715150056264
1776	plasma cell	B lineage	2.0926027021728797	-16.704953600279964
1777	CD8+ GNLY+ T cell	NK/T	2.3521798101257034	-5.364753881185612
1778	CD4+ T cell	NK/T	7.3488056584903605	-3.1956599685174467
1779	CD14+ monocyte	monocyte/macrophage	-5.529539966507825	-0.25912903929322884
1780	CD4+ Treg cell	NK/T	8.148127286007417	-4.836234006780561
1781	CD16+ monocyte	monocyte/macrophage	-9.208270698217905	-4.448934007831284
1782	CD14+ monocyte	monocyte/macrophage	-4.218215643940484	-0.6049977177912853
1783	CD4+ Treg cell	NK/T	8.748502954979326	-4.712042616531224
1784	CD4+ T cell	NK/T	6.725893712462585	-1.78384371206987
1785	CD16+ monocyte	monocyte/macrophage	-9.247819723013663	-4.539248914801053
1786	CD4+ T cell	NK/T	7.304682647161081	-2.038885555019129
1787	CD8+ CXCR4+ T cell	NK/T	5.035450485110649	-5.941295794006889
1788	CD8+ PD1+ T cell	NK/T	3.69622206189258	-4.078047108216932
1789	CD16+ monocyte	monocyte/macrophage	-9.265766192033162	-4.379557148886814
1790	CD14+ monocyte	monocyte/macrophage	-7.331117037918598	-4.126323589153724
1791	plasmablast	B lineage	-3.9527110556514202	-1.1459824342923448
1792	plasma cell	B lineage	1.063066446198661	-16.80850943556419
1793	CD4+ T cell	NK/T	6.480796883007887	-3.0322687256082785
1794	CD8+ CXCR4+ T cell	NK/T	4.569658942186046	-5.584664497539054
1795	CD8+ CXCR4+ T cell	NK/T	5.184097668147487	-5.48165397333511
1796	CD14+ monocyte	monocyte/macrophage	-8.250544824862732	-4.177329893999389
1797	CD16+ monocyte	monocyte/macrophage	-8.136117497625298	-4.1304385082191
1798	CD8+ CXCR4+ T cell	NK/T	5.548583911078059	-3.9696380122275774
1799	CD14+ monocyte	monocyte/macrophage	-4.372088758848386	-0.5195643308248332
1800	CD8+ CXCR4+ T cell	NK/T	5.159331004565338	-5.581919455892965
1801	CD8+ CXCR4+ T cell	NK/T	4.769662438623106	-5.880571024554982
1802	plasmablast	B lineage	-5.932174248042121	-11.469401780230484
1803	CD4+ T cell	NK/T	7.403324661411783	-3.2458862122463703
1804	CD8+ GNLY+ T cell	NK/T	4.197132745266163	-5.196534820808447
1805	CD14+ monocyte	monocyte/macrophage	-4.08726797007718	-0.8705648433262896
1806	CD8+ GNLY+ T cell	NK/T	2.9797380451233813	-6.196363792350075
1807	plasma cell	B lineage	1.9419956828175342	-16.626071913457082
1808	macrophage	monocyte/macrophage	-3.306912727707208	-2.4327128724017744
1809	CD4+ T cell	NK/T	7.4694253375040605	-2.5331038791880474
1810	CD14+ monocyte	monocyte/macrophage	-4.7959662864255606	-0.2666743008196337
1811	CD4+ T cell	NK/T	7.616244476932136	-1.4758848482971023
1812	CD8+ CXCR4+ T cell	NK/T	4.824051718480052	-5.90813390336732
1813	CD4+ T cell	NK/T	7.37873948722442	-3.005042852832398
1814	CD4+ T cell	NK/T	7.123404994616475	-2.538062942646334
1815	CD4+ T cell	NK/T	7.070185928558573	-1.6430060725885887
1816	CD4+ T cell	NK/T	7.206406534791982	-2.4690410649318864
1817	B cell	B lineage	-8.79045615509425	-12.098994031999506
1818	plasma cell	B lineage	1.2661780177943478	-16.74303421334086
1819	CD4+ T cell	NK/T	7.083879324584717	-3.2930511863124527
1820	CD16+ NK cell	NK/T	2.98689362118842	-6.738517518062881
1821	CD8+ CXCR4+ T cell	NK/T	5.063921751571299	-5.229426885895642
1822	CD8+ CXCR4+ T cell	NK/T	4.998695785872697	-4.210257551953834
1823	CD14+ monocyte	monocyte/macrophage	-4.197341024070731	-0.7010935001280681
1824	CD8+ GNLY+ T cell	NK/T	2.7290102443540705	-5.897639003566047
1825	CD4+ T cell	NK/T	4.766681031386296	-4.012783154220616
1826	CD4+ T cell	NK/T	5.8541877043104416	-3.5032854429578704
1827	plasmablast	B lineage	-6.03630305885667	-11.376308210631418
1828	CD8+ GNLY+ T cell	NK/T	4.122583925914167	-6.038989758574312
1829	CD8+ CXCR4+ T cell	NK/T	4.6489475114946135	-6.1043115514765915
1830	CD8+ GNLY+ T cell	NK/T	3.4435769981893936	-5.587064392969507
1831	CD14+ monocyte	monocyte/macrophage	-4.127777179824857	-0.7764432330363464
1832	CD16+ NK cell	NK/T	3.0768849988321207	-6.828119901947586
1833	CD8+ GNLY+ T cell	NK/T	4.009958793026981	-5.321303139075238
1834	CD8+ GNLY+ T cell	NK/T	2.39857065150158	-5.393622979894163
1835	CD8+ GNLY+ T cell	NK/T	3.5471715451426706	-6.406973131426232
1836	CD8+ GNLY+ T cell	NK/T	4.0733517909631765	-6.07465737142004
1837	B cell	B lineage	-10.025420343450048	-11.937729567462846
1838	CD8+ GNLY+ T cell	NK/T	3.833178507493542	-5.99295299805563
1839	CD8+ GNLY+ T cell	NK/T	4.4918262981194905	-4.557577922504325
1840	plasmablast	B lineage	-5.782722902552824	-11.582947388081804
1841	CD4+ T cell	NK/T	7.403882814383379	-2.774715238291721
1842	plasma cell	B lineage	1.106468277624807	-16.661132405252705
1843	CD4+ T cell	NK/T	7.396284415476516	-2.237205069549154
1844	plasmablast	B lineage	-5.929546030566355	-11.525256046883168
1845	plasma cell	B lineage	1.1268517988700333	-16.713611796652415
1846	plasmablast	B lineage	-5.837115075712199	-11.473890334510875
1847	CD4+ T cell	NK/T	7.988801031021018	-3.4244038989373777
1848	CD8+ GNLY+ T cell	NK/T	4.267117825562202	-4.2347595389184605
1849	CD4+ T cell	NK/T	7.044149771202486	-3.4907284449512104
1850	CD8+ CXCR4+ T cell	NK/T	4.675916579990978	-3.3085556309480113
1851	CD4+ T cell	NK/T	6.036626018684322	-3.4135796942945227
1852	CD4+ T cell	NK/T	7.170792645808061	-3.557818968612759
1853	CD4+ T cell	NK/T	7.423325539014571	-1.4489128222841148
1854	CD8+ CXCR4+ T cell	NK/T	5.9199067344632414	-3.6110394481278876
1855	CD4+ T cell	NK/T	7.946627907289291	-2.9327940180251124
1856	CD14+ monocyte	monocyte/macrophage	-3.933832812914717	-1.075587981416409
1857	plasmablast	B lineage	-6.348761938623245	-11.34734902540772
1858	CD14+ monocyte	monocyte/macrophage	-4.146168489113178	-0.759428755917701
1859	CD4+ T cell	NK/T	7.583036700740779	-2.190387378952088
1860	CD8+ CXCR4+ T cell	NK/T	4.549621826130954	-4.7907236820568695
1861	CD8+ CXCR4+ T cell	NK/T	5.003030642580684	-5.559308289613174
1862	CD14+ monocyte	monocyte/macrophage	-4.612866412708785	-0.315949192076068
1863	CD14+ monocyte	monocyte/macrophage	-4.395590731941989	-0.4524126934336501
1864	CD8+ GNLY+ T cell	NK/T	4.19075061624749	-5.97515531585073
1865	plasmablast	B lineage	-5.902155203520866	-11.52059677171793
1866	CD4+ T cell	NK/T	7.174872595029252	-1.2722711255827739
1867	CD4+ T cell	NK/T	5.056532438760065	-4.131375848208928
1868	CD16+ NK cell	NK/T	2.948102603257349	-6.872480236067373
1869	plasmablast	B lineage	-5.82404168283821	-11.609501278714886
1870	CD8+ CXCR4+ T cell	NK/T	4.299836835968116	-5.7423315791536
1871	plasmablast	B lineage	-5.956783595228895	-11.465038569868037
1872	CD4+ T cell	NK/T	7.541073569880232	-2.1938920635014374
1873	CD4+ T cell	NK/T	7.041117212949855	-1.8402732678143494
1874	CD14+ monocyte	monocyte/macrophage	-3.9257264318752902	-1.0524351893033703
1875	plasmablast	B lineage	-6.360722762892065	-11.358712071784861
1876	CD4+ T cell	NK/T	7.530230671787621	-2.293211243820725
1877	CD4+ T cell	NK/T	7.293848211282612	-3.075751413533072
1878	CD14+ monocyte	monocyte/macrophage	-4.1902590592672695	-0.6318337494539228
1879	CD14+ monocyte	monocyte/macrophage	-4.033651289244254	-0.8929536808178852
1880	CD4+ T cell	NK/T	7.109680259452022	-1.580026927732335
1881	CD14+ monocyte	monocyte/macrophage	-4.945847129231705	-0.2651570534629304
1882	plasmablast	B lineage	-6.47029474588057	-11.373484657602173
1883	CD4+ T cell	NK/T	6.382522366834697	-2.5898724679654617
1884	CD4+ T cell	NK/T	5.048084934709862	-3.771683883991647
1885	CD14+ monocyte	monocyte/macrophage	-4.8714297528179715	-0.31280242943755066
1886	CD8+ GNLY+ T cell	NK/T	4.476913131365341	-4.462485491349495
1887	CD14+ monocyte	monocyte/macrophage	-3.9369387853507707	-0.9713255908943519
1888	plasmablast	B lineage	-5.806000050121215	-11.564228509304042
1889	CD8+ CXCR4+ T cell	NK/T	5.192558385426031	-5.645469084203089
1890	CD4+ T cell	NK/T	7.02063422625364	-3.1222501642041123
1891	plasmablast	B lineage	-5.809602109164731	-11.508853241694384
1892	neutrophil	neutrophil	-6.956680529005485	-0.7717702420439566
1893	neutrophil	neutrophil	-7.434680636823783	-1.368168413019799
1894	neutrophil	neutrophil	-7.675318597543516	-1.6812958214543736
1895	neutrophil	neutrophil	-8.160801032389584	-2.5747554266122124
1896	neutrophil	neutrophil	-6.289191930900271	-0.1985502670892212
1897	neutrophil	neutrophil	-6.844859304134291	-0.6520614048145749
1898	neutrophil	neutrophil	-8.222123799353326	-2.6346350485341548
1899	neutrophil	neutrophil	-7.692872900680541	-1.6822566985480987
1900	neutrophil	neutrophil	-6.953808952553345	-0.7585016090958246
1901	neutrophil	neutrophil	-8.23046402004937	-2.571015057357098
1902	neutrophil	neutrophil	-8.293550041717594	-2.7263957241744157
1903	neutrophil	neutrophil	-6.310946648216803	-0.21974189272164413
1904	neutrophil	neutrophil	-7.707818508831814	-1.7113290209859475
1905	neutrophil	neutrophil	-7.962201852302599	-2.151073772907912
1906	neutrophil	neutrophil	-8.130189691694774	-2.4469717795180226
1907	neutrophil	neutrophil	-6.2282774057352235	-0.1524310943088767
1908	neutrophil	neutrophil	-6.241585709970209	-0.1721491071604726
1909	neutrophil	neutrophil	-8.236175368943812	-2.6490150197587328
1910	neutrophil	neutrophil	-7.626327243292106	-1.6068289247994532
1911	neutrophil	neutrophil	-6.802950252334279	-0.6157311779001094
1912	neutrophil	neutrophil	-7.313661900229433	-1.1857984927484098
1913	neutrophil	neutrophil	-8.065532090864608	-2.3678551264486325
1914	neutrophil	neutrophil	-6.160240973391861	-0.07777048841263001
1915	neutrophil	neutrophil	-8.267602470531763	-2.7183344858595477
1916	neutrophil	neutrophil	-6.2023891671681035	-0.13525050270556438
1917	neutrophil	neutrophil	-7.746673328668809	-1.7650691100169578
1918	neutrophil	neutrophil	-6.219164512392335	-0.10733859430443271
1919	neutrophil	neutrophil	-6.191356345385657	-0.14158181129815794
1920	neutrophil	neutrophil	-6.993102505490515	-0.8064826432328184
1921	neutrophil	neutrophil	-8.141958642671177	-2.4715999334108885
1922	neutrophil	neutrophil	-6.083324564179318	-0.06695336460153589
1923	neutrophil	neutrophil	-7.871258606697109	-2.000201188115823
1924	neutrophil	neutrophil	-8.27175376186927	-2.71425403492411
1925	neutrophil	neutrophil	-7.549426853134171	-1.5019789365620149
1926	neutrophil	neutrophil	-8.232822368571611	-2.7891069306032334
1927	neutrophil	neutrophil	-8.330691522099226	-2.8242706436142084
1928	neutrophil	neutrophil	-6.556032337036734	-0.4177757426230633
1929	neutrophil	neutrophil	-7.06414315898753	-0.8902995149214555
1930	neutrophil	neutrophil	-6.880177063144468	-0.6949351035529034
1931	neutrophil	neutrophil	-6.4553253776071795	-0.34376748084499575
1932	neutrophil	neutrophil	-8.199038216696906	-2.5524204413260088
1933	neutrophil	neutrophil	-6.17894298283344	-0.12264720644173277
1934	neutrophil	neutrophil	-8.271433230074857	-2.7251113827999407
1935	neutrophil	neutrophil	-7.11951997044206	-0.948692883368612
1936	neutrophil	neutrophil	-6.957691171201721	-0.7687341474472282
1937	neutrophil	neutrophil	-7.779247364724618	-1.830129228536085
1938	neutrophil	neutrophil	-8.240271104799282	-2.6006883861734593
1939	neutrophil	neutrophil	-8.311281335363674	-2.5407365160117585
